Text	AlexLabel	card	TAS20	F1	F2	F3	SubClass	Tokens	Words	Stems
érase una vez un cumpleaños que duró lo que una boda gitana, cuatro días de parranda que acabó con una siesta comunal de todos los asistentes. Veintisiete personas adultas desparramadas por la plaza mayor a merced del sol. Mientras el cumpleañero, aún seguía bailando. Fin 	NoAlex	9VH	46.0	22.0	10.0	14.0	NoAlex-9VH	['érase', 'una', 'vez', 'un', 'cumpleaños', 'que', 'duró', 'lo', 'que', 'una', 'boda', 'gitana', 'cuatro', 'días', 'de', 'parranda', 'que', 'acabó', 'con', 'una', 'siesta', 'comunal', 'de', 'todos', 'los', 'asistentes', 'Veintisiete', 'personas', 'adultas', 'desparramadas', 'por', 'la', 'plaza', 'mayor', 'a', 'merced', 'del', 'sol', 'Mientras', 'el', 'cumpleañero', 'aún', 'seguía', 'bailando', 'Fin']	['érase', 'vez', 'cumpleaños', 'duró', 'boda', 'gitana', 'cuatro', 'días', 'parranda', 'acabó', 'siesta', 'comunal', 'asistentes', 'veintisiete', 'personas', 'adultas', 'desparramadas', 'plaza', 'mayor', 'merced', 'sol', 'mientras', 'cumpleañero', 'aún', 'seguía', 'bailando', 'fin']	['eras', 'vez', 'cumpleañ', 'dur', 'bod', 'gitan', 'cuatr', 'dias', 'parrand', 'acab', 'siest', 'comunal', 'asistent', 'veintisiet', 'person', 'adult', 'desparram', 'plaz', 'mayor', 'merc', 'sol', 'mientr', 'cumpleañer', 'aun', 'segu', 'bail', 'fin']
una miope que salió sin gafas a la calle, las fotos que hizo eran tan ciegas como su miopía, cuando enseñó las fotos de la excursión en casa le dijeron: hija mía dónde has estado?No se decirles padres, porque lo pasé bien pero ver no ví nada. Fin	NoAlex	11	46.0	22.0	10.0	14.0	NoAlex-11	['una', 'miope', 'que', 'salió', 'sin', 'gafas', 'a', 'la', 'calle', 'las', 'fotos', 'que', 'hizo', 'eran', 'tan', 'ciegas', 'como', 'su', 'miopía', 'cuando', 'enseñó', 'las', 'fotos', 'de', 'la', 'excursión', 'en', 'casa', 'le', 'dijeron', 'hija', 'mía', 'dónde', 'has', 'estado', 'No', 'se', 'decirles', 'padres', 'porque', 'lo', 'pasé', 'bien', 'pero', 'ver', 'no', 'ví', 'nada', 'Fin']	['miope', 'salió', 'gafas', 'calle', 'fotos', 'hizo', 'tan', 'ciegas', 'miopía', 'enseñó', 'fotos', 'excursión', 'casa', 'dijeron', 'hija', 'dónde', 'no', 'decirles', 'padres', 'pasé', 'bien', 'ver', 'ví', 'fin']	['miop', 'sal', 'gaf', 'call', 'fot', 'hiz', 'tan', 'cieg', 'miop', 'enseñ', 'fot', 'excursion', 'cas', 'dijeron', 'hij', 'dond', 'no', 'dec', 'padr', 'pas', 'bien', 'ver', 'vi', 'fin']
mientras dormía soñé que me despertaba siendo hombre, vestía traje y corbata, tenía un trabajo de oficina y me disponía a ir a trabajar, me lavantaba a las 04:00 am y entraba a las 06:00, aún me quedaban dos horas de tren, decidía coger un libro de la mesilla para leer, dos tomos de enciclopedia y el manual de radioaficionado, al menos, me dije tendría lectura para la ida. Fin	NoAlex	13HM	46.0	22.0	10.0	14.0	NoAlex-13HM	['mientras', 'dormía', 'soñé', 'que', 'me', 'despertaba', 'siendo', 'hombre', 'vestía', 'traje', 'y', 'corbata', 'tenía', 'un', 'trabajo', 'de', 'oficina', 'y', 'me', 'disponía', 'a', 'ir', 'a', 'trabajar', 'me', 'lavantaba', 'a', 'las', '04', '00', 'am', 'y', 'entraba', 'a', 'las', '06', '00', 'aún', 'me', 'quedaban', 'dos', 'horas', 'de', 'tren', 'decidía', 'coger', 'un', 'libro', 'de', 'la', 'mesilla', 'para', 'leer', 'dos', 'tomos', 'de', 'enciclopedia', 'y', 'el', 'manual', 'de', 'radioaficionado', 'al', 'menos', 'me', 'dije', 'tendría', 'lectura', 'para', 'la', 'ida', 'Fin']	['mientras', 'dormía', 'soñé', 'despertaba', 'siendo', 'hombre', 'vestía', 'traje', 'corbata', 'trabajo', 'oficina', 'disponía', 'ir', 'trabajar', 'lavantaba', '04', '00', 'am', 'entraba', '06', '00', 'aún', 'quedaban', 'dos', 'horas', 'tren', 'decidía', 'coger', 'libro', 'mesilla', 'leer', 'dos', 'tomos', 'enciclopedia', 'manual', 'radioaficionado', 'menos', 'dije', 'lectura', 'ida', 'fin']	['mientr', 'dorm', 'soñ', 'despert', 'siend', 'hombr', 'vest', 'traj', 'corbat', 'trabaj', 'oficin', 'dispon', 'ir', 'trabaj', 'lavant', '04', '00', 'am', 'entrab', '06', '00', 'aun', 'qued', 'dos', 'hor', 'tren', 'decid', 'cog', 'libr', 'mesill', 'leer', 'dos', 'tom', 'enciclopedi', 'manual', 'radioaficion', 'men', 'dij', 'lectur', 'ida', 'fin']
un chico que se encontraba pensativo debatiéndose entre tocar el violín o no. Sabía que para mejorar debía dedicarle tiempo, pero en ese momento no le apetecía nada.	NoAlex	1	41.0	20.0	12.0	9.0	NoAlex-1	['un', 'chico', 'que', 'se', 'encontraba', 'pensativo', 'debatiéndose', 'entre', 'tocar', 'el', 'violín', 'o', 'no', 'Sabía', 'que', 'para', 'mejorar', 'debía', 'dedicarle', 'tiempo', 'pero', 'en', 'ese', 'momento', 'no', 'le', 'apetecía', 'nada']	['chico', 'encontraba', 'pensativo', 'debatiéndose', 'tocar', 'violín', 'sabía', 'mejorar', 'debía', 'dedicarle', 'tiempo', 'momento', 'apetecía']	['chic', 'encontr', 'pensat', 'debat', 'toc', 'violin', 'sab', 'mejor', 'deb', 'dedic', 'tiemp', 'moment', 'apetec']
unos trabajadores del campo que descansaron un ratito echándose los unos sobre los otros en la tierra en un tiempo muerto.	NoAlex	9VH	41.0	20.0	12.0	9.0	NoAlex-9VH	['unos', 'trabajadores', 'del', 'campo', 'que', 'descansaron', 'un', 'ratito', 'echándose', 'los', 'unos', 'sobre', 'los', 'otros', 'en', 'la', 'tierra', 'en', 'un', 'tiempo', 'muerto']	['trabajadores', 'campo', 'descansaron', 'ratito', 'echándose', 'tierra', 'tiempo', 'muerto']	['trabaj', 'camp', 'descans', 'ratit', 'echandos', 'tierr', 'tiemp', 'muert']
unos pájaros salvajes que se refrescaban bajo una cascada.	NoAlex	11	41.0	20.0	12.0	9.0	NoAlex-11	['unos', 'pájaros', 'salvajes', 'que', 'se', 'refrescaban', 'bajo', 'una', 'cascada']	['pájaros', 'salvajes', 'refrescaban', 'bajo', 'cascada']	['pajar', 'salvaj', 'refresc', 'baj', 'casc']
un hombre que la mató porque era suya.	NoAlex	13HM	41.0	20.0	12.0	9.0	NoAlex-13HM	['un', 'hombre', 'que', 'la', 'mató', 'porque', 'era', 'suya']	['hombre', 'mató']	['hombr', 'mat']
Pues no teníamos clase de música y voy y me duermo... cualquiera diría que estaba todo en silencio. Bueno, en mi cabeza sí estaba todo en silencio. Soñé sin ruidos.	NoAlex	1	39.0	17.0	9.0	13.0	NoAlex-1	['Pues', 'no', 'teníamos', 'clase', 'de', 'música', 'y', 'voy', 'y', 'me', 'duermo', 'cualquiera', 'diría', 'que', 'estaba', 'todo', 'en', 'silencio', 'Bueno', 'en', 'mi', 'cabeza', 'sí', 'estaba', 'todo', 'en', 'silencio', 'Soñé', 'sin', 'ruidos']	['pues', 'clase', 'música', 'voy', 'duermo', 'cualquiera', 'diría', 'silencio', 'bueno', 'cabeza', 'silencio', 'soñé', 'ruidos']	['pues', 'clas', 'music', 'voy', 'duerm', 'cualqu', 'dir', 'silenci', 'buen', 'cabez', 'silenci', 'soñ', 'ruid']
Un día echámos la siesta entre mimos y risas. Con mucha más cercanía entre nosotros de lo  que era habitual. Y con bromas menos tontas. Nos gustó. Desde entonces, la siesta es cercana.	NoAlex	9VH	39.0	17.0	9.0	13.0	NoAlex-9VH	['Un', 'día', 'echámos', 'la', 'siesta', 'entre', 'mimos', 'y', 'risas', 'Con', 'mucha', 'más', 'cercanía', 'entre', 'nosotros', 'de', 'lo', 'que', 'era', 'habitual', 'Y', 'con', 'bromas', 'menos', 'tontas', 'Nos', 'gustó', 'Desde', 'entonces', 'la', 'siesta', 'es', 'cercana']	['un', 'día', 'echámos', 'siesta', 'mimos', 'risas', 'con', 'mucha', 'cercanía', 'habitual', 'y', 'bromas', 'menos', 'tontas', 'nos', 'gustó', 'desde', 'entonces', 'siesta', 'cercana']	['un', 'dia', 'echam', 'siest', 'mim', 'ris', 'con', 'much', 'cercan', 'habitual', 'y', 'brom', 'men', 'tont', 'nos', 'gust', 'desd', 'entonc', 'siest', 'cercan']
Estoy escondida. Tan bien escondida, que no me encuentro ni yo.	NoAlex	11	39.0	17.0	9.0	13.0	NoAlex-11	['Estoy', 'escondida', 'Tan', 'bien', 'escondida', 'que', 'no', 'me', 'encuentro', 'ni', 'yo']	['estoy', 'escondida', 'tan', 'bien', 'escondida', 'encuentro']	['estoy', 'escond', 'tan', 'bien', 'escond', 'encuentr']
Me ciega el sol, a ti no te molesta para dormir... ¿cómo puedes dormir asi? ... ¿Estás bien? ... ¡¡¡Ana, responde!!! 	NoAlex	13HM	39.0	17.0	9.0	13.0	NoAlex-13HM	['Me', 'ciega', 'el', 'sol', 'a', 'ti', 'no', 'te', 'molesta', 'para', 'dormir', 'cómo', 'puedes', 'dormir', 'asi', 'Estás', 'bien', 'Ana', 'responde']	['me', 'ciega', 'sol', 'molesta', 'dormir', 'cómo', 'puedes', 'dormir', 'asi', 'estás', 'bien', 'ana', 'responde']	['me', 'cieg', 'sol', 'molest', 'dorm', 'com', 'pued', 'dorm', 'asi', 'estas', 'bien', 'ana', 'respond']
A este niño se le ha roto su violin el cual ha ahorrado varios años para comprarselo ahora esta pensando en que hacer con el si terminar de romperlo o repararlo	Alex	1	64.0	23.0	13.0	28.0	Alex-1	['A', 'este', 'niño', 'se', 'le', 'ha', 'roto', 'su', 'violin', 'el', 'cual', 'ha', 'ahorrado', 'varios', 'años', 'para', 'comprarselo', 'ahora', 'esta', 'pensando', 'en', 'que', 'hacer', 'con', 'el', 'si', 'terminar', 'de', 'romperlo', 'o', 'repararlo']	['a', 'niño', 'roto', 'violin', 'ahorrado', 'varios', 'años', 'comprarselo', 'ahora', 'pensando', 'hacer', 'si', 'terminar', 'romperlo', 'repararlo']	['a', 'niñ', 'rot', 'violin', 'ahorr', 'vari', 'años', 'compr', 'ahor', 'pens', 'hac', 'si', 'termin', 'romp', 'repar']
Obreros adescando tras un lardo día de arar la tierra 	Alex	9VH	64.0	23.0	13.0	28.0	Alex-9VH	['Obreros', 'adescando', 'tras', 'un', 'lardo', 'día', 'de', 'arar', 'la', 'tierra']	['obreros', 'adescando', 'tras', 'lardo', 'día', 'arar', 'tierra']	['obrer', 'adesc', 'tras', 'lard', 'dia', 'arar', 'tierr']
Un dia una persona estaba caminando por un bosque cercano a su hogar y ha llegado a un lugar maravilloso donde estuvo paz y nunca más regreso a casa. Resulta que estaba muerto y descansa en paz  	Alex	11	64.0	23.0	13.0	28.0	Alex-11	['Un', 'dia', 'una', 'persona', 'estaba', 'caminando', 'por', 'un', 'bosque', 'cercano', 'a', 'su', 'hogar', 'y', 'ha', 'llegado', 'a', 'un', 'lugar', 'maravilloso', 'donde', 'estuvo', 'paz', 'y', 'nunca', 'más', 'regreso', 'a', 'casa', 'Resulta', 'que', 'estaba', 'muerto', 'y', 'descansa', 'en', 'paz']	['un', 'dia', 'persona', 'caminando', 'bosque', 'cercano', 'hogar', 'llegado', 'lugar', 'maravilloso', 'paz', 'nunca', 'regreso', 'casa', 'resulta', 'muerto', 'descansa', 'paz']	['un', 'dia', 'person', 'camin', 'bosqu', 'cercan', 'hog', 'lleg', 'lug', 'maravill', 'paz', 'nunc', 'regres', 'cas', 'result', 'muert', 'descans', 'paz']
Hombre sufre tras ver a su mujer enferma en cama sin ganas de levantarse, no sabe qué hacer para animara. 	Alex	13HM	64.0	23.0	13.0	28.0	Alex-13HM	['Hombre', 'sufre', 'tras', 'ver', 'a', 'su', 'mujer', 'enferma', 'en', 'cama', 'sin', 'ganas', 'de', 'levantarse', 'no', 'sabe', 'qué', 'hacer', 'para', 'animara']	['hombre', 'sufre', 'tras', 'ver', 'mujer', 'enferma', 'cama', 'ganas', 'levantarse', 'sabe', 'hacer', 'animara']	['hombr', 'sufr', 'tras', 'ver', 'muj', 'enferm', 'cam', 'gan', 'levant', 'sab', 'hac', 'anim']
Érase una vez un chico que queria aprender a tocar el piano, pero tenia un violín. El violín que le regalo su abuelo por su décimo cumpleaños, y este fue el último regalo que le hizo su abuelo antes de fallecer; y el dís de su onceabo cumpleaños se preguntaba, cómo iba a aprender a hacer algo que no quería por el simple echo de satisfacer su sentimiento de culpa de no querer tocar el violín que le regalo su abuelo. Pero su pasión por el piano era tal que ya no sabía que culpa le pesaba más, si su ansiado aprendizaje por el piano que nunca llegaba por ese violín o la pena que sentia al ver el violín y saber que nunca lo iba a tocar. 	NoAlex	1	50.0	21.0	12.0	17.0	NoAlex-1	['Érase', 'una', 'vez', 'un', 'chico', 'que', 'queria', 'aprender', 'a', 'tocar', 'el', 'piano', 'pero', 'tenia', 'un', 'violín', 'El', 'violín', 'que', 'le', 'regalo', 'su', 'abuelo', 'por', 'su', 'décimo', 'cumpleaños', 'y', 'este', 'fue', 'el', 'último', 'regalo', 'que', 'le', 'hizo', 'su', 'abuelo', 'antes', 'de', 'fallecer', 'y', 'el', 'dís', 'de', 'su', 'onceabo', 'cumpleaños', 'se', 'preguntaba', 'cómo', 'iba', 'a', 'aprender', 'a', 'hacer', 'algo', 'que', 'no', 'quería', 'por', 'el', 'simple', 'echo', 'de', 'satisfacer', 'su', 'sentimiento', 'de', 'culpa', 'de', 'no', 'querer', 'tocar', 'el', 'violín', 'que', 'le', 'regalo', 'su', 'abuelo', 'Pero', 'su', 'pasión', 'por', 'el', 'piano', 'era', 'tal', 'que', 'ya', 'no', 'sabía', 'que', 'culpa', 'le', 'pesaba', 'más', 'si', 'su', 'ansiado', 'aprendizaje', 'por', 'el', 'piano', 'que', 'nunca', 'llegaba', 'por', 'ese', 'violín', 'o', 'la', 'pena', 'que', 'sentia', 'al', 'ver', 'el', 'violín', 'y', 'saber', 'que', 'nunca', 'lo', 'iba', 'a', 'tocar']	['érase', 'vez', 'chico', 'queria', 'aprender', 'tocar', 'piano', 'tenia', 'violín', 'el', 'violín', 'regalo', 'abuelo', 'décimo', 'cumpleaños', 'último', 'regalo', 'hizo', 'abuelo', 'fallecer', 'dís', 'onceabo', 'cumpleaños', 'preguntaba', 'cómo', 'iba', 'aprender', 'hacer', 'quería', 'simple', 'echo', 'satisfacer', 'sentimiento', 'culpa', 'querer', 'tocar', 'violín', 'regalo', 'abuelo', 'pero', 'pasión', 'piano', 'tal', 'sabía', 'culpa', 'pesaba', 'si', 'ansiado', 'aprendizaje', 'piano', 'nunca', 'llegaba', 'violín', 'pena', 'sentia', 'ver', 'violín', 'saber', 'nunca', 'iba', 'tocar']	['eras', 'vez', 'chic', 'queri', 'aprend', 'toc', 'pian', 'teni', 'violin', 'el', 'violin', 'regal', 'abuel', 'decim', 'cumpleañ', 'ultim', 'regal', 'hiz', 'abuel', 'fallec', 'dis', 'onceab', 'cumpleañ', 'pregunt', 'com', 'iba', 'aprend', 'hac', 'quer', 'simpl', 'echo', 'satisfac', 'sentimient', 'culp', 'quer', 'toc', 'violin', 'regal', 'abuel', 'per', 'pasion', 'pian', 'tal', 'sab', 'culp', 'pes', 'si', 'ansi', 'aprendizaj', 'pian', 'nunc', 'lleg', 'violin', 'pen', 'senti', 'ver', 'violin', 'sab', 'nunc', 'iba', 'toc']
una tarde de septiembre en un pueblo de la Mancha, donde solo había uvas y personas; donde las uvas vivian gracias a las personas y las personas vivian gracias a las uvas.	NoAlex	9VH	50.0	21.0	12.0	17.0	NoAlex-9VH	['una', 'tarde', 'de', 'septiembre', 'en', 'un', 'pueblo', 'de', 'la', 'Mancha', 'donde', 'solo', 'había', 'uvas', 'y', 'personas', 'donde', 'las', 'uvas', 'vivian', 'gracias', 'a', 'las', 'personas', 'y', 'las', 'personas', 'vivian', 'gracias', 'a', 'las', 'uvas']	['tarde', 'septiembre', 'pueblo', 'mancha', 'solo', 'uvas', 'personas', 'uvas', 'vivian', 'gracias', 'personas', 'personas', 'vivian', 'gracias', 'uvas']	['tard', 'septiembr', 'puebl', 'manch', 'sol', 'uvas', 'person', 'uvas', 'vivi', 'graci', 'person', 'person', 'vivi', 'graci', 'uvas']
una ciudad perdida en mitad de la nada, donde indagando en esa nada, se encontraba el todo, el todo de Valeria.	NoAlex	11	50.0	21.0	12.0	17.0	NoAlex-11	['una', 'ciudad', 'perdida', 'en', 'mitad', 'de', 'la', 'nada', 'donde', 'indagando', 'en', 'esa', 'nada', 'se', 'encontraba', 'el', 'todo', 'el', 'todo', 'de', 'Valeria']	['ciudad', 'perdida', 'mitad', 'indagando', 'encontraba', 'valeria']	['ciud', 'perd', 'mit', 'indag', 'encontr', 'valeri']
Érase una vez... un cuarto, un cuarto visitado por muchos ojos, ojos oscuros, ojos perdidos, ojos apagados, etc. Pero todos reflejados en el mismo espejo, los ojos de Raquel.	NoAlex	13HM	50.0	21.0	12.0	17.0	NoAlex-13HM	['Érase', 'una', 'vez', 'un', 'cuarto', 'un', 'cuarto', 'visitado', 'por', 'muchos', 'ojos', 'ojos', 'oscuros', 'ojos', 'perdidos', 'ojos', 'apagados', 'etc', 'Pero', 'todos', 'reflejados', 'en', 'el', 'mismo', 'espejo', 'los', 'ojos', 'de', 'Raquel']	['érase', 'vez', 'cuarto', 'cuarto', 'visitado', 'ojos', 'ojos', 'oscuros', 'ojos', 'perdidos', 'ojos', 'apagados', 'etc', 'pero', 'reflejados', 'mismo', 'espejo', 'ojos', 'raquel']	['eras', 'vez', 'cuart', 'cuart', 'visit', 'ojos', 'ojos', 'oscur', 'ojos', 'perd', 'ojos', 'apag', 'etc', 'per', 'reflej', 'mism', 'espej', 'ojos', 'raquel']
Érase una vez un niño castaño de unos 7 años que desde pequeño sus padres le obligaban a asistir a clases de música como actividad extra escolar ya que su familia tenía raíces artísticas relacionadas con el mundo de la música. Sin embargo, a él no le gustaba nada. Se deprimía, se sentía triste y desganado cada vez que asistía a sus clases particulares de violín. Las horas se le hacían eternas y aburridas. Lo único que quería era poder sacar el suficiente valor para decírselo a sus padres. Pobrecito...	NoAlex	1	48.0	20.0	14.0	14.0	NoAlex-1	['Érase', 'una', 'vez', 'un', 'niño', 'castaño', 'de', 'unos', '7', 'años', 'que', 'desde', 'pequeño', 'sus', 'padres', 'le', 'obligaban', 'a', 'asistir', 'a', 'clases', 'de', 'música', 'como', 'actividad', 'extra', 'escolar', 'ya', 'que', 'su', 'familia', 'tenía', 'raíces', 'artísticas', 'relacionadas', 'con', 'el', 'mundo', 'de', 'la', 'música', 'Sin', 'embargo', 'a', 'él', 'no', 'le', 'gustaba', 'nada', 'Se', 'deprimía', 'se', 'sentía', 'triste', 'y', 'desganado', 'cada', 'vez', 'que', 'asistía', 'a', 'sus', 'clases', 'particulares', 'de', 'violín', 'Las', 'horas', 'se', 'le', 'hacían', 'eternas', 'y', 'aburridas', 'Lo', 'único', 'que', 'quería', 'era', 'poder', 'sacar', 'el', 'suficiente', 'valor', 'para', 'decírselo', 'a', 'sus', 'padres', 'Pobrecito']	['érase', 'vez', 'niño', 'castaño', '7', 'años', 'pequeño', 'padres', 'obligaban', 'asistir', 'clases', 'música', 'actividad', 'extra', 'escolar', 'familia', 'raíces', 'artísticas', 'relacionadas', 'mundo', 'música', 'sin', 'embargo', 'gustaba', 'se', 'deprimía', 'sentía', 'triste', 'desganado', 'cada', 'vez', 'asistía', 'clases', 'particulares', 'violín', 'las', 'horas', 'hacían', 'eternas', 'aburridas', 'lo', 'único', 'quería', 'poder', 'sacar', 'suficiente', 'valor', 'decírselo', 'padres', 'pobrecito']	['eras', 'vez', 'niñ', 'castañ', '7', 'años', 'pequeñ', 'padr', 'oblig', 'asist', 'clas', 'music', 'activ', 'extra', 'escol', 'famili', 'raic', 'artist', 'relacion', 'mund', 'music', 'sin', 'embarg', 'gust', 'se', 'deprim', 'sent', 'trist', 'desgan', 'cad', 'vez', 'asist', 'clas', 'particular', 'violin', 'las', 'hor', 'hac', 'etern', 'aburr', 'lo', 'unic', 'quer', 'pod', 'sac', 'suficient', 'valor', 'dec', 'padr', 'pobrecit']
en la época de los 80, un grupo de ladrones que después de estar huyendo de la policía durante un buen rato de tiempo, logran escapar de la ciudad y caen rendidos en una explanada a las fueras de la ciudad.  	NoAlex	9VH	48.0	20.0	14.0	14.0	NoAlex-9VH	['en', 'la', 'época', 'de', 'los', '80', 'un', 'grupo', 'de', 'ladrones', 'que', 'después', 'de', 'estar', 'huyendo', 'de', 'la', 'policía', 'durante', 'un', 'buen', 'rato', 'de', 'tiempo', 'logran', 'escapar', 'de', 'la', 'ciudad', 'y', 'caen', 'rendidos', 'en', 'una', 'explanada', 'a', 'las', 'fueras', 'de', 'la', 'ciudad']	['época', '80', 'grupo', 'ladrones', 'después', 'huyendo', 'policía', 'buen', 'rato', 'tiempo', 'logran', 'escapar', 'ciudad', 'caen', 'rendidos', 'explanada', 'ciudad']	['epoc', '80', 'grup', 'ladron', 'despues', 'huyend', 'polic', 'buen', 'rat', 'tiemp', 'logr', 'escap', 'ciud', 'caen', 'rend', 'explan', 'ciud']
un lugar psicodelico al que nadie podía acceder. Un lugar de fantasía, magia... donde cualquiera de tus pensamientos pueden hacerse realidad. Pero cuidado, hasta tus pensamientos más profundos.	NoAlex	11	48.0	20.0	14.0	14.0	NoAlex-11	['un', 'lugar', 'psicodelico', 'al', 'que', 'nadie', 'podía', 'acceder', 'Un', 'lugar', 'de', 'fantasía', 'magia', 'donde', 'cualquiera', 'de', 'tus', 'pensamientos', 'pueden', 'hacerse', 'realidad', 'Pero', 'cuidado', 'hasta', 'tus', 'pensamientos', 'más', 'profundos']	['lugar', 'psicodelico', 'nadie', 'podía', 'acceder', 'un', 'lugar', 'fantasía', 'magia', 'cualquiera', 'pensamientos', 'pueden', 'hacerse', 'realidad', 'pero', 'cuidado', 'pensamientos', 'profundos']	['lug', 'psicodel', 'nadi', 'pod', 'acced', 'un', 'lug', 'fantas', 'magi', 'cualqu', 'pensamient', 'pued', 'hac', 'realid', 'per', 'cuid', 'pensamient', 'profund']
una pareja enamorada que tras hacer el amor tienen que despedirse. Inician una nueva etapa, una relación a distancia. El hombre se tapa la cara y llora desconsolado mientras la mujer, llena de impotencia, prefiere no mirarle a la cara sólo le acaricia la pierna... manteniendo un último contacto. 	NoAlex	13HM	48.0	20.0	14.0	14.0	NoAlex-13HM	['una', 'pareja', 'enamorada', 'que', 'tras', 'hacer', 'el', 'amor', 'tienen', 'que', 'despedirse', 'Inician', 'una', 'nueva', 'etapa', 'una', 'relación', 'a', 'distancia', 'El', 'hombre', 'se', 'tapa', 'la', 'cara', 'y', 'llora', 'desconsolado', 'mientras', 'la', 'mujer', 'llena', 'de', 'impotencia', 'prefiere', 'no', 'mirarle', 'a', 'la', 'cara', 'sólo', 'le', 'acaricia', 'la', 'pierna', 'manteniendo', 'un', 'último', 'contacto']	['pareja', 'enamorada', 'tras', 'hacer', 'amor', 'despedirse', 'inician', 'nueva', 'etapa', 'relación', 'distancia', 'el', 'hombre', 'tapa', 'cara', 'llora', 'desconsolado', 'mientras', 'mujer', 'llena', 'impotencia', 'prefiere', 'mirarle', 'cara', 'sólo', 'acaricia', 'pierna', 'manteniendo', 'último', 'contacto']	['parej', 'enamor', 'tras', 'hac', 'amor', 'desped', 'inici', 'nuev', 'etap', 'relacion', 'distanci', 'el', 'hombr', 'tap', 'car', 'llor', 'desconsol', 'mientr', 'muj', 'llen', 'impotent', 'prefier', 'mir', 'car', 'sol', 'acarici', 'piern', 'manten', 'ultim', 'contact']
Jorge es un chico de 10 años que no le gusta estudiar y su madre lo obligo a ir a clases de violín por las tardes porque se la pasaba dormido. Así que jorge al principio le daba pereza aprender un instrumento nuevo pero al final le agarro gusto y ahora todos los días toca.	NoAlex	1	38.0	11.0	15.0	12.0	NoAlex-1	['Jorge', 'es', 'un', 'chico', 'de', '10', 'años', 'que', 'no', 'le', 'gusta', 'estudiar', 'y', 'su', 'madre', 'lo', 'obligo', 'a', 'ir', 'a', 'clases', 'de', 'violín', 'por', 'las', 'tardes', 'porque', 'se', 'la', 'pasaba', 'dormido', 'Así', 'que', 'jorge', 'al', 'principio', 'le', 'daba', 'pereza', 'aprender', 'un', 'instrumento', 'nuevo', 'pero', 'al', 'final', 'le', 'agarro', 'gusto', 'y', 'ahora', 'todos', 'los', 'días', 'toca']	['jorge', 'chico', '10', 'años', 'gusta', 'estudiar', 'madre', 'obligo', 'ir', 'clases', 'violín', 'tardes', 'pasaba', 'dormido', 'así', 'jorge', 'principio', 'daba', 'pereza', 'aprender', 'instrumento', 'nuevo', 'final', 'agarro', 'gusto', 'ahora', 'días', 'toca']	['jorg', 'chic', '10', 'años', 'gust', 'estudi', 'madr', 'oblig', 'ir', 'clas', 'violin', 'tard', 'pas', 'dorm', 'asi', 'jorg', 'principi', 'dab', 'perez', 'aprend', 'instrument', 'nuev', 'final', 'agarr', 'gust', 'ahor', 'dias', 'toc']
Eran 4 amigos que trabajaban en el campo y después de comer les gustaba descansar en al aire libre.	NoAlex	9VH	38.0	11.0	15.0	12.0	NoAlex-9VH	['Eran', '4', 'amigos', 'que', 'trabajaban', 'en', 'el', 'campo', 'y', 'después', 'de', 'comer', 'les', 'gustaba', 'descansar', 'en', 'al', 'aire', 'libre']	['eran', '4', 'amigos', 'trabajaban', 'campo', 'después', 'comer', 'gustaba', 'descansar', 'aire', 'libre']	['eran', '4', 'amig', 'trabaj', 'camp', 'despues', 'com', 'gust', 'descans', 'air', 'libr']
