code;card;hum;mode;time;G-score;G-magnitude;Azure-TA;Text;Text-EN
bb1599aefddc592c339f073d564b5d47;13HM;2;W;360569;0,1;0,3;0,19;Erase una vez que un hombre lloraba la perdida de su mujer, la cual habia fallecido por una enfermedad. Se encontraba triste y solo ya que era la mujer de su vida.;Once upon a time, a man cried for the loss of his wife, who had died of illness. She was sad and lonely since she was the woman of her life.
039dd653b1739fddd915a54b67f98585;1;1;W;733975;0,4;2,1;0,62;Érase una vez un niño ciego llamado Lilo. Lilo, a pesar de no poder ver, era extremadamente inteligente y tenía una actitud muy positiva hacia la vida. Además, Lilo era un apasionado de la música, pero no siempre le gustaba lo que escuchaba, por lo que decidió aprender a tocar el violín y poder escuchar aquellos acordes que realmente le gustaban y le hacían sentir vien. Lilo era un apasinoado de canciones alegres, emocionantes, canciones que mientras las tocaba y escuchaba le hacían tremendamente feliz.;Once upon a time there was a blind child named Lilo. Lilo, despite not being able to see, was extremely intelligent and had a very positive attitude towards life. In addition, Lilo was passionate about music, but he did not always like what he heard, so he decided to learn to play the violin and listen to those chords that he really liked and made him feel alive. Lilo was an apasinoado of happy, exciting songs, songs that while playing and listening made him tremendously happy.
039dd653b1739fddd915a54b67f98585;9VH;4;W;733975;0,1;1,9;0,62;Érase una vez un grupo de amigos cuya principal diversión era atracar bancos. Esa diversión les llevó, en muy poco tiempo a ser fugitivos de la justicia y sobretodo, fujitivos de su vida, sin poder hacer lo que querían en el momento que querían. Ninguno de ellos se alegraba de su pasado y si pudieran dar marcha atrás, ninguno de ellos volvería a dar los pasos dados. Sin embargo, cada día soñaban con haber tomado nuevos pasos en su vida que les hcieran seguir en libertad.;Once upon a time there was a group of friends whose main fun was to rob banks. That fun took them, in a very short time to be fugitives of justice and above all, fujitivos of his life, unable to do what they wanted at the time they wanted. None of them was happy about their past and if they could back down, none of them would take the steps again. However, every day they dreamed of having taken new steps in their life that would allow them to remain free.
039dd653b1739fddd915a54b67f98585;11;0;W;733975;0,2;1,3;0,49;Érase una vez una hormiga aventurera llamada Lila. Lila no era una hormiga normal, Lila podía brillar en la oscuridad. Sin embargo, su vida se limitaba a tener que esconderse de noche porque sino, no dejaba dormir al resto de hormigas. Un día, encontró un conjunto de luciérnagas y supo que su lugar estaba con ellas. Nunca más se escondió y ahora, cada noche, ilumina su vida y la de los demás.;Once upon a time there was an adventurous ant called Lila. Lila was not a normal ant, Lila could shine in the dark. However, his life was limited to having to hide at night because otherwise, he did not let the rest of the ants sleep. One day, he found a set of fireflies and knew that his place was with them. He never hid again and now, each night, he illuminates his life and that of others.
039dd653b1739fddd915a54b67f98585;13HM;2;W;733975;-0,1;0,6;0,63;"Érase una vez un hombre que cada día debía levantarse excesivamente pronto para ir a trabajar. Se juraba cada día que haría algo para no tener que levantarse tan pronto y poder despertarse junto a su mujer, desayunar con ella, contarse cómo iban a pasar el día. En definitiva, ser una persona ""normal"". Esa mañana, de nuevo, se dijo que debía luchar por conseguir esa normalidad y que si no la conseguía, tendría un nuevo día para intentarlo.";"Once upon a time there was a man who every day had to get up too early to go to work. He swore every day that he would do something so he would not have to get up so soon and be able to wake up with his wife, have breakfast with her, tell each other how they were going to spend the day. In short, be a ""normal"" person. That morning, again, he told himself that he had to fight to achieve that normality and that if he did not get it, he would have a new day to try."
b687055c73b605967b783eeae57c0406;1;1;W;276119;0,1;0,2;0,42;carlitos, él tiene varios dias intentanto aprender como tocar el violin. Pero aun tiene que leer toda la teoria cuando quiero solo tocar. ;carlitos, he has several days trying to learn how to play the violin. But he still has to read the whole theory when I want to just play.
b687055c73b605967b783eeae57c0406;9VH;4;W;276119;0;0;0,7;un grupo de trabajadores descansando despues de un largo dia de trabajo en la fabrica. ;a group of workers resting after a long day of work in the factory.
b687055c73b605967b783eeae57c0406;11;0;W;276119;0,4;0,4;0,52;una cascada donde los parajos y animales suelen moverse libremente. ;a waterfall where the parajos and animals usually move freely.
b687055c73b605967b783eeae57c0406;13HM;2;W;276119;0,1;0,1;0,67;un hombre cansado saliendo a trabajar despues fe una noche de pasion con su esposa ;a tired man going to work after faith a night of passion with his wife
8be28615e7bc96a67974ba0ee3c57aa0;1;1;W;369097;0,2;0,2;0,52;Perezón de violín ;Violin Perezón
8be28615e7bc96a67974ba0ee3c57aa0;9VH;4;W;369097;-0,4;0,4;0,59;Acurrucaítos con el sombrero que no entre ni gota de luz ;Snuggle with the hat that does not enter or drop of light
8be28615e7bc96a67974ba0ee3c57aa0;11;0;W;369097;0,5;0,5;0,52;Las cuevas de Altamira 2.0;The caves of Altamira 2.0
8be28615e7bc96a67974ba0ee3c57aa0;13HM;2;W;369097;0,3;0,3;0,62;Érase una vez un soldado de Napoleón y Josefina ;Once upon a time a soldier of Napoleon and Josephine
af67553b2ca884d23497afdf7a2b10d8;1;1;W;7312149;0;1,9;0,57; Familia burguesa, mediados de siglo. El primogénito es castigado en su cuarto. Su madre le ha advertido que si quiere cenar esa noche tiene que rehacer los ejercicios de clase. El profesor ha comunicado a los padres las malas calificaciones que ha ido acumulando en el último trimestre. Todo a él todo eso le aburre. Encerrado en su cuarto comienza a imaginar cómo sería tener su propio violín, su verdadera pasión desde que lo escuchó sonar en un concierto al que le llevaron junto a sus compañeros de colegio. Cómo sería ser compositor. Y comienza a crear música mentalmente mientras visualiza en su ensoñación corcheas por el aire, partituras que vuelan y un un violín vibrante que le arrebata y le conecta con otro mundo muy distinto al que encierran las cuatro paredes de su habitación.;Bourgeois family, mid-century. The firstborn is punished in his room. His mother has warned him that if he wants to dine that night he has to redo the class exercises. The teacher has communicated to parents the poor grades that have accumulated in the last quarter. Everything about him bores him. Locked up in his room he begins to imagine what it would be like to have his own violin, his true passion since he heard it sound in a concert that was taken with his classmates. What it would be like to be a composer. And he begins to create music mentally while visualizing in his reverie eighth notes through the air, scores that fly and a vibrant violin that snatches him and connects him with another world very different from the one enclosed by the four walls of his room.
af67553b2ca884d23497afdf7a2b10d8;9VH;4;W;7312149;0;1,7;0,71;Jornaleros descansando. Hombres rudos, curtidos en el trabajo rural, sudorosos y con manos agrietadas en tareas sacrificadas. Durante un momento del día se acurrucan entre sí transmitiendo la ternura y la sensación de que, por unos segundos, vuelven a la infancia.;Day laborers resting. Rude men, hardened in rural work, sweaty and with cracked hands in sacrificed tasks. During a moment of the day they cuddle with each other transmitting the tenderness and the sensation that, for a few seconds, they return to childhood.
af67553b2ca884d23497afdf7a2b10d8;11;0;W;7312149;0;1,6;0,39;Los restos rocosos tras la carga de la dinamita lo invaden todo. Pero han dejado liberada la última parte de montaña que impedía llegar a la mina. Sus vetas de oro relucen y, en ese momento, todo el sacrificio hasta llegar allí parece diluirse y amortizarse. Se arrodilla, agotado, invadido por una sensación de plenitud completa. Y piensa en todos aquellos que le acompañaron pero que fueron quedándose por el camino.;The rocky remains after the charge of the dynamite invade everything. But they have released the last part of the mountain that prevented reaching the mine. Its veins of gold shine and, at that moment, all the sacrifice to get there seems to be diluted and amortized. He kneels, exhausted, invaded by a feeling of complete fulfillment. And think of all those who accompanied him but who were staying on the road.
af67553b2ca884d23497afdf7a2b10d8;13HM;2;W;7312149;0;2,8;0,38;Acaba de acuchillar a su amante y llora por su imperdonable acto infame. La muchacha buscaba un compañero, un esposo. Él solo un divertimento, una forma de aliviarse y algo de energía para lidiar con el tedio de un matrimonio agotado. Le decía que la quería y le gustaba verla ilusionada, aunque no fuera sincero. Creyó que podría seguir sin complicaciones mientras ella aguantase. Hasta que le confesó que esperaba un hijo y que él era el padre de la criatura;He just stabbed his lover and cries for his unforgivable infamous act. The girl was looking for a partner, a husband. He just a divertimento, a way to relieve himself and some energy to deal with the boredom of an exhausted marriage. He told her that he loved her and liked to see her excited, even if he was not sincere. He thought he could continue without complications while she endured. Until he confessed that he was expecting a child and that he was the father of the child
35ec883bd1624fd39bb891159f49d60d;1;1;W;2991666;0;0,2;0,62;Pablo no sabía cómo podría conseguir aprender a acariciar aquel instrumento que con tanto cariño le había reglado su abuelo. Se ponía una gran presión sobre sus hombros, más de la que su propio abuelo pretendía con aquel presente. ¿Cómo si quiera podría iniciarse en algo en lo que su abuelo era virtuoso? El mejor de los regalos, pertenecer a aquella saga familiar, tener el orgullo de que a su nombre le acompañara aquel apellido, se había convertido en la peor de las condenas. ;Pablo did not know how he could manage to learn to caress that instrument that his grandfather had ruled so fondly. He put a lot of pressure on his shoulders, more than his grandfather intended with that present. How else could he start something in which his grandfather was virtuous? The best of the gifts, to belong to that family saga, to have the pride that his name accompanied that name, had become the worst of the sentences.
35ec883bd1624fd39bb891159f49d60d;9VH;4;W;2991666;-0,2;2,5;0,42;Tras una larga y dura jornada se dispusieron a descansar lejos de los patronos y de sus órdenes incesantes. Sabían que siendo temporeros aquella labor era algo que tenía un fin marcado y eso les daba cierta paz. Sabían también que el jornal que se ganaban a pulso era lo que les permitiría mantener a sus mujeres e hijos durante la temporada próxima. Y es que ya eran años repitiendo la misma rutina, pero aún así, cada amanecer se presentaba como una pesadilla a la que enfrentarse. Y, sin embargo, saber que en unos meses estarían de vuelta en casa sabiendo que podrían tener una vida tranquila y próspera durante un tiempo, por breve que fuera, lo compensaba todo. ;After a long and hard day they set out to rest away from the patrons and their incessant orders. They knew that being temporary that work was something that had a marked purpose and that gave them some peace. They also knew that the wage they earned was what would allow them to support their wives and children during the next season. And it was already years repeating the same routine, but even so, each dawn was presented as a nightmare to confront. And yet, knowing that in a few months they would be back home knowing that they could have a quiet and prosperous life for a while, however brief, made up for everything.
35ec883bd1624fd39bb891159f49d60d;11;0;W;2991666;-0,1;2,2;0,49;Cuentan que, en las cumbres más inaccesibles de la montaña del lugar, la única que hay en realidad, habita un dragón huraño que había perdido toda ilusión y capacidad de confiar en el hombre. Tal era su desencanto y hartazgo que, en el único sendero que había para poder llegar a su hogar, se había dedicado a elaborar y diseñar todo tipo de pruebas que nunca un humano podría superar, ya que para ello debería disponer de nobleza y dignidad, y por aquel entonces el hombre andaba cojo tanto de lo uno como de lo otro. Siglos pasaron cuando una mañana para su sorpresa despertó le del sueño una voz. Tardó en identificar aquel sonido que escuchaba, ya que tanto tiempo había pasado que ya no recordaba cómo sonaban las voces de los humanos. Para cuando fue capaz de ser consciente de lo que llegaba a sus oídos, en lugar de sorpresa o rechazo su corazón se llenó de interés y emoción, ya que quien fuera que había llegado hasta allí era un rayo de esperanza, una posibilidad en medio de miles de fracasos, un futuro dentro de un odioso pasado. Y salió de su guarida, y sonrió. ;They say that, in the most inaccessible summits of the mountain of the place, the only one that there is in fact, lives a sullen dragon who had lost all illusion and ability to trust in man. Such was his disenchantment and disgust that, in the only path that there was to be able to reach his home, he had dedicated himself to elaborate and design all kinds of evidence that a human could never surpass, since for that he should have nobility and dignity, and at that time the man was lame as much about the one as the other. Centuries passed when one morning, to his surprise, a voice awakened him from sleep. It took him a long time to identify the sound he was hearing, because so much time had passed that he no longer remembered how the voices of humans sounded. By the time he was able to be aware of what reached his ears, instead of surprise or rejection his heart was filled with interest and excitement, because whoever had come there was a ray of hope, a possibility in the middle of thousands of failures, a future within an odious past. And he left his lair, and smiled.
35ec883bd1624fd39bb891159f49d60d;13HM;2;W;2991666;0;2,3;0,41;Dentro de aquella habitación los sentimientos se pintaban en tonos grises. Tener que marchar sin remedio era algo que partía la vida y el alma de los dos. Él prefirió irse sin despedirse, sin hacer ruido. Las despedidas duelen menos si no hay palabras. Prefería que en sus recuerdos ella no estuviera llorando, prefería no tener que recordar su voz rota. Los recuerdos eran de las pocas cosas que podía llevar consigo, e iban a ser para siempre. Consiguió a duras penas recomponerse sin despertarla, se despidió con un delicado beso para no perturbar su sueño y salió de la habitación tras oler su piel por última vez. ;Inside that room the feelings were painted in gray tones. Having to leave without remedy was something that split the life and soul of the two. He preferred to leave without saying goodbye, without making a sound. Goodbyes hurt less if there are no words. She preferred that in her memories she was not crying, she preferred not to have to remember her broken voice. Memories were the few things he could carry with him, and they were going to be forever. Hardly managed to recompose without waking her, said goodbye with a delicate kiss to not disturb his sleep and left the room after smelling his skin for the last time.
09b89a244fb718e7105a2dc2bb05cd86;1;1;W;982216;0,9;0,9;0,72;El violín soñaba con cada roce y el niño soñaba con cada nota.;The violin dreamed with each touch and the boy dreamed of each note.
09b89a244fb718e7105a2dc2bb05cd86;9VH;4;W;982216;0;0;0,62;La felicidad del sudor y del cansancio no parecía compararse a nada.;The happiness of sweat and fatigue did not seem to compare to anything.
09b89a244fb718e7105a2dc2bb05cd86;11;0;W;982216;-0,2;0,2;0,8;Se levantó y vio que nada podía ser más bello y nadie podría contemplarlo igual;He got up and saw that nothing could be more beautiful and nobody could contemplate it
09b89a244fb718e7105a2dc2bb05cd86;13HM;2;W;982216;-0,1;0,1;0,24;Atados y demacrados por una rutina absurda y obligatoria;Tied and emaciated by an absurd and obligatory routine
5c816bcb2c5a1a6c5c353f7b24bba02f;1;1;W;531988;-0,5;0,5;0,32;El niño se siente frustrado por no saber tocar el violín a pesar que tiene muchos deseos de aprender.;The child feels frustrated because he does not know how to play the violin although he has a lot of desire to learn.
5c816bcb2c5a1a6c5c353f7b24bba02f;9VH;4;W;531988;0,4;0,4;0,65;Distintos forajidos del medio oeste se encuentran descansando de un largo día.;Different outlaws from the Midwest are resting from after a long day.
5c816bcb2c5a1a6c5c353f7b24bba02f;11;0;W;531988;0,6;0,6;0,58;En una época medieval,  un comerciante lleva su mercancía a través de las montañas.;In a medieval era, a merchant carries his merchandise through the mountains.
5c816bcb2c5a1a6c5c353f7b24bba02f;13HM;2;W;531988;-0,3;0,6;0,38;Un hombre acaba de asesinar a una mujer... Algo que se nota le ha llevado trabajo.;A man has just murdered a woman ... Something that shows has taken work.
9d631daa9d628cb304c0319f4ff9de5d;1;1;W;493000;-0,9;0,9;0,45;Un niño al que sus padres querían ver tocando el violín...pero estaba desinteresado, de aburría mortalmente...;A child that his parents wanted to see playing the violin ... but he was disinterested, he was mortally bored ...
9d631daa9d628cb304c0319f4ff9de5d;9VH;4;W;493000;0,5;1;0,45;Unos hombres que habían estado trabajando al sol, sudando la gota gorda...y gozaban de una siesta como nunca El que no dormía les miraba con ganas de poder dormir así..a pierna suelta;Some men who had been working in the sun, doubting the gout ... and enjoyed a nap like never The one who did not sleep looked at them wanting to sleep like this ..
9d631daa9d628cb304c0319f4ff9de5d;11;0;W;493000;0,8;0,8;0,92;Una cascada en medio de la selva, animales se acercan a disfrutar de la humedad que viene de ella;A waterfall in the middle of the jungle, animals come to enjoy the humidity that comes from it
9d631daa9d628cb304c0319f4ff9de5d;13HM;2;W;493000;-0,2;0,8;0,29;Un hombre se encuentra avergonzado y triste, se ha encontrado a una mujer muy atractiva y sensual en la cama, pero está muerta,..está confundido con lo que ha pasado por qué ha perdido la memoria y piensa que el ha tenido algo que ver con aquello;A man is embarrassed and sad, he has found a very attractive and sensual woman in bed, but she is dead ... he is confused with what has happened because he has lost his memory and thinks that he has had something to do with that
15999e894f4fd0afafb1636a084f3b6f;1;1;W;774685;0;1,7;0,48;tanto me han apretado con lo de las clases extraescolares, que he desarrollado el superpoder de tocar el violín con la mente, mientras los demás compañeros se dejan el cuello sujetando el violín, yo lo toco mandándole órdenes cerebrales al instrumento, el primer día que lo conseguí el profesor me dió una colleja pensando que dormía, cuando empezó a sonar se asustó tanto que ya ni se me acerca, ahora aprovecho las clases de violín para tocar con la mente y para dormir a intervalos con la certeza de que la mente del profesor no va a decirle a su mano que me ajusticie. Cada uno a lo suyo. Fin;I have been so squeezed by the extracurricular classes, that I have developed the superpower of playing the violin with the mind, while the other classmates keep their necks holding the violin, I play it by sending cerebral commands to the instrument, the first day I got the teacher gave me a colleja thinking he was sleeping, when he started to sound scared so much that he does not even approach me, now I take the violin lessons to play with the mind and sleep at intervals with the certainty that the mind of the teacher he is not going to tell his hand to ajustice me. Every man for himself. End
15999e894f4fd0afafb1636a084f3b6f;9VH;4;W;774685;0;0,6;0,64;érase una vez un cumpleaños que duró lo que una boda gitana, cuatro días de parranda que acabó con una siesta comunal de todos los asistentes. Veintisiete personas adultas desparramadas por la plaza mayor a merced del sol. Mientras el cumpleañero, aún seguía bailando. Fin ;Once upon a time a birthday that lasted what a gypsy wedding, four days of revelry that ended with a communal nap of all the attendees. Twenty-seven adults scattered around the main square at the mercy of the sun. While the birthday boy, he was still dancing. End
15999e894f4fd0afafb1636a084f3b6f;11;0;W;774685;-0,2;0,9;0,33;una miope que salió sin gafas a la calle, las fotos que hizo eran tan ciegas como su miopía, cuando enseñó las fotos de la excursión en casa le dijeron: hija mía dónde has estado?No se decirles padres, porque lo pasé bien pero ver no ví nada. Fin;a short-sighted man who went out without glasses to the street, the photos he made were as blind as his nearsightedness, when he showed the photos of the excursion at home they said to him: my daughter, where have you been ?, Do not tell parents, because I had a good time but seeing I did not see anything. End
15999e894f4fd0afafb1636a084f3b6f;13HM;2;W;774685;0,1;1,1;0,45;mientras dormía soñé que me despertaba siendo hombre, vestía traje y corbata, tenía un trabajo de oficina y me disponía a ir a trabajar, me lavantaba a las 04:00 am y entraba a las 06:00, aún me quedaban dos horas de tren, decidía coger un libro de la mesilla para leer, dos tomos de enciclopedia y el manual de radioaficionado, al menos, me dije tendría lectura para la ida. Fin;while I was sleeping I dreamed that I woke up being a man, I wore a suit and tie, I had an office job and I was going to work, I would wash at 04:00 a.m. and I would go in at 06:00, I still had two hours of train , I decided to take a book from the bedside table to read, two volumes of the encyclopedia and the radio ham manual, at least, I told myself I would read for the trip. End
481fe8a7d55b142fde7d60832023f522;1;1;W;349252;-0,3;0,6;0,45;un chico que se encontraba pensativo debatiéndose entre tocar el violín o no. Sabía que para mejorar debía dedicarle tiempo, pero en ese momento no le apetecía nada.;a boy who was thoughtfully struggling between playing the violin or not. He knew that to improve he had to dedicate time, but at that moment he did not want anything.
481fe8a7d55b142fde7d60832023f522;9VH;4;W;349252;0,2;0,2;0,6;unos trabajadores del campo que descansaron un ratito echándose los unos sobre los otros en la tierra en un tiempo muerto.;some farm workers who rested a little while lying on each other on earth during a break.
481fe8a7d55b142fde7d60832023f522;11;0;W;349252;0,7;0,7;0,52;unos pájaros salvajes que se refrescaban bajo una cascada.;Wild birds cooling under a waterfall.
481fe8a7d55b142fde7d60832023f522;13HM;2;W;349252;-0,2;0,2;0,4;un hombre que la mató porque era suya.;A man who killed her because she was his possesion.
65e24a82d12f4a91135102a8a7eaab06;1;1;W;349252;0,2;1,7;0,17;"Pues no teníamos clase de música y voy y me duermo... cualquiera diría que estaba todo en silencio.
Bueno, en mi cabeza sí estaba todo en silencio. Soñé sin ruidos.";Well, we had no music class and I felt asleep ... anyone would say that everything was silent. Well, in my head, everything was silent. I dreamed without any sound.
65e24a82d12f4a91135102a8a7eaab06;9VH;4;W;349252;0,2;2;0,69;Un día echámos la siesta entre mimos y risas. Con mucha más cercanía entre nosotros de lo  que era habitual. Y con bromas menos tontas. Nos gustó. Desde entonces, la siesta es cercana.;One day we take a nap between mimes and laughter. With much more closeness between us than usual. And with less silly jokes. We liked it. Since then, the siesta is close.
65e24a82d12f4a91135102a8a7eaab06;11;0;W;349252;0,2;0,4;0,68;Estoy escondida. Tan bien escondida, que no me encuentro ni yo.;I'm hidden. So well hidden, that I can not find myself.
65e24a82d12f4a91135102a8a7eaab06;13HM;2;W;349252;0;0,5;0,52;"Me ciega el sol, a ti no te molesta para dormir... ¿cómo puedes dormir asi?
...
¿Estás bien?
...
¡¡¡Ana, responde!!!
";The sun blinds me, you do not bother to sleep ... how can you sleep like that? ... Are you okay? ... Ana, answer !!!
dd272a2168d7832a97f53e400e47c7b7;1;1;W;201085;-0,5;1;0,33;A este niño se le ha roto su violin el cual ha ahorrado varios años para comprarselo ahora esta pensando en que hacer con el si terminar de romperlo o repararlo;This child has broken his violin, which he bought using his several years savings. now he is thinking about what to do with it, whether to trash it or repairing it
dd272a2168d7832a97f53e400e47c7b7;9VH;4;W;201085;0;0;0,57;Obreros adescando tras un lardo día de arar la tierra ;Workers dredging after a long day of plowing the earth
dd272a2168d7832a97f53e400e47c7b7;11;0;W;201085;-0,2;0,7;0,5;"Un dia una persona estaba caminando por un bosque cercano a su hogar y ha llegado a un lugar maravilloso donde estuvo paz y nunca más regreso a casa. Resulta que estaba muerto y descansa en paz 
";One day a person was walking through a forest near his home and reached a wonderful place, where he was at peace and never returned home. It turns out he was dead and resting in peace
dd272a2168d7832a97f53e400e47c7b7;13HM;2;W;201085;-0,6;1,3;0,07;Hombre sufre tras ver a su mujer enferma en cama sin ganas de levantarse, no sabe qué hacer para animara. ;Man suffers after seeing his sick wife in bed with no desire to get up. He does not know what to do to encourage her.
21f81d0e1462187617f7f93d3e34a90d;1;1;W;1156305;0,3;0,9;0,48;"Érase una vez un chico que queria aprender a tocar el piano, pero tenia un violín. El violín que le regalo su abuelo por su décimo cumpleaños, y este fue el último regalo que le hizo su abuelo antes de fallecer; y el dís de su onceabo cumpleaños se preguntaba, cómo iba a aprender a hacer algo que no quería por el simple echo de satisfacer su sentimiento de culpa de no querer tocar el violín que le regalo su abuelo. Pero su pasión por el piano era tal que ya no sabía que culpa le pesaba más, si su ansiado aprendizaje por el piano que nunca llegaba por ese violín o la pena que sentia al ver el violín y saber que nunca lo iba a tocar. ";"Once upon a time there was a boy who wanted to learn to play the piano, but he had a violin. The violin that his grandfather gave him for his tenth birthday, and this was the last gift his grandfather gave him before dying; and the day of his eleventh birthday he wondered how he was going to learn to do something he did not want by the simple fact of satisfying his guilt about not wanting to play the violin that his grandfather had given him. But his passion for the piano was such that he no longer knew what guilt he weighed more, if his longed for the piano that never came for that violin or the pain he felt to see the violin and know he was never going to play."
21f81d0e1462187617f7f93d3e34a90d;9VH;4;W;1156305;0,6;0,6;0,74;"una tarde de septiembre en un pueblo de la Mancha, donde solo había uvas y personas; donde las uvas vivian gracias a las personas y las personas vivian gracias a las uvas.";"One September afternoon in a village in La Mancha, where there were only grapes and people; where grapes lived thanks to people and people lived thanks to grapes."
21f81d0e1462187617f7f93d3e34a90d;11;0;W;1156305;-0,2;0,2;0,51;una ciudad perdida en mitad de la nada, donde indagando en esa nada, se encontraba el todo, el todo de Valeria.;a city lost in the middle of nowhere, where inquiring into that nothing, was the whole, the whole of Valeria.
21f81d0e1462187617f7f93d3e34a90d;13HM;2;W;1156305;0,1;0,5;0,73;Érase una vez... un cuarto, un cuarto visitado por muchos ojos, ojos oscuros, ojos perdidos, ojos apagados, etc. Pero todos reflejados en el mismo espejo, los ojos de Raquel.;Once upon a time ... a room, a room visited by many eyes, dark eyes, lost eyes, dull eyes, etc. But all reflected in the same mirror, Rachel's eyes.
bd0f72617b5ea094ac4accb397070d8d;1;1;W;1393972;-0,4;2,9;0,39;Érase una vez un niño castaño de unos 7 años que desde pequeño sus padres le obligaban a asistir a clases de música como actividad extra escolar ya que su familia tenía raíces artísticas relacionadas con el mundo de la música. Sin embargo, a él no le gustaba nada. Se deprimía, se sentía triste y desganado cada vez que asistía a sus clases particulares de violín. Las horas se le hacían eternas y aburridas. Lo único que quería era poder sacar el suficiente valor para decírselo a sus padres. Pobrecito...;Once upon a time there was a boy of about 7 years of age who, since he was a child, was forced by his parents to attend music classes as an extra-school activity since his family had artistic roots related to the world of music. However, he did not like anything. He became depressed, he felt sad and listless every time he attended his private violin lessons. The hours became eternal and boring. All he wanted was to be able to draw enough courage to tell his parents. Poor...
bd0f72617b5ea094ac4accb397070d8d;9VH;4;W;1393972;-0,7;0,7;0,72;en la época de los 80, un grupo de ladrones que después de estar huyendo de la policía durante un buen rato de tiempo, logran escapar de la ciudad y caen rendidos en una explanada a las fueras de la ciudad.  ;In the 80's, a group of thieves who, after fleeing from the police for a long time, manage to escape from the city and fall exhausted in an esplanade outside the city.
bd0f72617b5ea094ac4accb397070d8d;11;0;W;1393972;0,3;2;0,81;un lugar psicodelico al que nadie podía acceder. Un lugar de fantasía, magia... donde cualquiera de tus pensamientos pueden hacerse realidad. Pero cuidado, hasta tus pensamientos más profundos.;a psychedelic place that no one could access. A place of fantasy, magic ... where any of your thoughts can come true. But be careful, even your deepest thoughts.
bd0f72617b5ea094ac4accb397070d8d;13HM;2;W;1393972;-0,1;0,7;0,55;una pareja enamorada que tras hacer el amor tienen que despedirse. Inician una nueva etapa, una relación a distancia. El hombre se tapa la cara y llora desconsolado mientras la mujer, llena de impotencia, prefiere no mirarle a la cara sólo le acaricia la pierna... manteniendo un último contacto. ;a couple in love who after making love have to say goodbye. They initiate a new stage, a relationship at a distance. The man covers his face and cries disconsolately while the woman, full of impotence, prefers not to look at his face, only caresses her leg ... maintaining a last contact.
f0b6d248520d5d24a7553a41ee5faaa9;1;1;W;2036261;-0,1;0,3;0,39;Jorge es un chico de 10 años que no le gusta estudiar y su madre lo obligo a ir a clases de violín por las tardes porque se la pasaba dormido. Así que jorge al principio le daba pereza aprender un instrumento nuevo pero al final le agarro gusto y ahora todos los días toca.;Jorge is a 10 year old boy who does not like to study and his mother forced him to go to violin classes in the afternoon because he was asleep. So Jorge at the beginning was too lazy to learn a new instrument but in the end he got a taste and now he plays every day.
f0b6d248520d5d24a7553a41ee5faaa9;9VH;4;W;2036261;0,3;0,3;0,63;Eran 4 amigos que trabajaban en el campo y después de comer les gustaba descansar en al aire libre.;They were 4 friends who worked in the field and after eating they liked to rest in the open air.
f0b6d248520d5d24a7553a41ee5faaa9;11;0;W;2036261;0;4,8;0,58;"se escuchaba que en el pueblo existía un tesoro enterrado en una mina escondida. Pablo que es un chico curioso y valiente se fue a la aventura de encontrar el tesoro perdido.
Preguntando a los habitantes del pueblo empezó a recopilar información.
Después de 3 días y 2 noches Pablo ya estaba cansado y se quedo dormido de bajo de un árbol. Cuando despertó se dio cuenta que algo a lo lejos brillaba, se acerco y encontró una mina viaje y abandonada. Pablo se armo de valor y entro, siguió el camino que lo llevaba a una zona muy tétrica pero no le importo y siguió ese brillo desconocido.
Hasta que encontró el tesoro desconocido. Pablo muy feliz lo agarro y se lo llevo a su casa para mostrarla a su familia y con ello salir de la miseria. ";it was heard that in the village there was a treasure buried in a hidden mine. Pablo who is a curious and brave boy went on the adventure of finding the lost treasure. Asking the villagers he began to gather information. After 3 days and 2 nights Pablo was already tired and fell asleep under a tree . When he woke up he realized that something in the distance was shining, he approached and found a trip and abandoned mine. Pablo took courage and entered, followed the path that led him to a very gloomy area but did not care and followed that unknown brightness. Until he found the unknown treasure. Very happy Pablo grabbed him and took him home to show his family and thereby get out of misery.
f0b6d248520d5d24a7553a41ee5faaa9;13HM;2;W;2036261;-0,1;2,5;0,41;"Marco es un doctor conocido de la ciudad. 
Ana es una chica que cogió un virus raro cuando se fue de vacaciones en África. El esposo de Ana le hablo a Marco para que curara a su esposa porque no sabia que virus tenia y estaba muy mal.
Tenia la piel blanca, no podía hablar ni comer.
Inmediatamente Marco el doctor fue a ver a Ana, y se dio cuenta que estaba muy mal y que esa misma noche iba a morir.
Marco le dio la mala noticia a al esposo para que se despidiera y pase sus últimos momentos juntos. ";Marco is a well-known doctor in the city. Ana is a girl who caught a rare virus when she went on vacation in Africa. Ana's husband told Marco to cure his wife because he did not know what virus he had and he was very sick. He had white skin, could not talk or eat. Immediately Marco the doctor went to see Ana, and he noticed It was very bad and that same night he was going to die. Marco gave the bad news to the husband to say goodbye and spend their last moments together.
bc39e22ca5dba59fbd97c27987878f56;1;1;W;103020;-0,3;0,3;0,36;es un niño pensando en cual es la respuesta de sus deberes porque no la sabe;This is a child thinking about what is the solution to his homework because he does not know
bc39e22ca5dba59fbd97c27987878f56;9VH;4;W;103020;0,1;0,1;0,59;soldados descansando ;soldiers resting
bc39e22ca5dba59fbd97c27987878f56;11;0;W;103020;0,6;0,6;0,52;Una cascada;A waterfall
bc39e22ca5dba59fbd97c27987878f56;13HM;2;W;103020;0;0;0,05;hombre llorando porque su mujer ha muerto;Man crying because his wife has died
